symbol,day_name,hour_label,hour,account_name,total_trades,total_net_pnl,total_gross_pnl,avg_pnl_trade,std_pnl,wins,win_rate
ZN,Tue,23:00,23,IPSTMUD1,1,-107.25,-93.75,-107.25,,0,0.0
ZN,Wed,00:00,0,IPSTMUD1,2,-29.12,-15.625,-14.56,36.32761088345888,1,50.0
ZN,Wed,01:00,1,IPS_TM_10,1,26.75,31.25,26.75,,1,100.0
ZN,Wed,02:00,2,IPS_TM_10,5,-82.88,-46.875,-16.58,79.20989718778834,3,60.0
ZN,Wed,03:00,3,IPS_TM_11,3,316.75,343.75,105.58,315.06768452720337,2,66.7
ZN,Wed,04:00,4,IPS_TM_10,3,189.62,203.125,63.21,45.10548978043951,3,100.0
ZN,Wed,05:00,5,TM_8,3,-40.5,0.0,-13.5,285.12949360772905,1,33.3
ZN,Wed,06:00,6,TM_1,1,-134.0,-125.0,-134.0,33.14563036811941,0,0.0
ZN,Wed,07:00,7,TM_2,2,314.62,328.125,157.31,102.61887161969771,2,100.0
ZN,Wed,08:00,8,IPS_TM_5,6,196.0,250.0,32.67,109.03722605911554,4,66.7
ZN,Wed,09:00,9,TM_8,14,371.38,546.875,26.53,246.7227119320481,5,35.7
ZN,Wed,10:00,10,IPS_TM_5dupli,11,1519.38,1609.375,138.12,278.8367746101651,6,54.5
ZN,Wed,11:00,11,TM_1,6,254.25,281.25,42.38,54.12658773652742,5,83.3
ZN,Wed,12:00,12,TS_4,1,-20.12,-15.625,-20.12,26.846292807387766,0,0.0
ZN,Wed,13:00,13,PB_1,2,100.38,109.375,50.19,33.14563036811941,2,100.0
ZN,Wed,14:00,14,IPS_TM_5,3,236.5,250.0,78.83,234.54854685828545,2,66.7
ZN,Wed,15:00,15,TM_10,1,-13.5,0.0,-13.5,30.45873232752801,0,0.0
ZN,Wed,16:00,16,PB_1,1,-20.12,-15.625,-20.12,198.87378220871648,0,0.0
ZN,Wed,20:00,20,TM_7,2,-60.38,-46.875,-30.19,58.42469779553849,1,50.0
ZN,Wed,21:00,21,TM_8,1,220.88,234.375,220.88,,1,100.0
