ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	PositionQuantity	OrderActionSource	InternalOrderID	OpenClose	IsAutomated	Symbol	ParentInternalOrderID	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username
Orders	2026-07-09  13:49:03.460461	2026-07-09  13:49:03.460459	47506062	Limit	1	Pending Cancel	TM_6	Buy	27826.5000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  09:48:44.499	24803638	Close	Y	NQU26					0.00	47506062	24803638.21596	Good till Canceled	
Orders	2026-07-09  13:49:03.460502	2026-07-09  13:49:03.460502	47506344	Trailing Stop	1	Pending Cancel	TM_6	Buy	29830.2500000		29830.5000000	1	IPS(all)+TM(all+last50)		Canceling of order is being delayed. (Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  09:48:44.499)	24803841	Close	Y	NQU26		47506344.1			0.00	47506344	24803841.21684	Good till Canceled	
Orders	2026-07-09  13:49:03.696591	2026-07-09  13:49:03.696589	47506344	Trailing Stop	1	Filled	TM_6	Buy	29830.2500000		29830.5000000	1	IPS(all)+TM(all+last50)		Order cancellation failed | Trading Evaluator (Order cancel reject). Info: Order cancellation failed | The order is no longer working and cannot be canceled. Text: Tag: IPS(all)+TM(all+last50)	24803841	Close	Y	NQU26		47506344.1			0.00	47506344	24803841.21684	Good till Canceled	
Orders	2026-07-09  13:49:03.696630	2026-07-09  13:49:03.696629	47506062	Limit	1	Canceled	TM_6	Buy	27826.5000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24803638	Close	Y	NQU26					0.00	47506062	24803638.21596	Good till Canceled	shimishon
Orders	2026-07-09  13:49:03.873056	2026-07-09  13:49:03.873054				Unspecified	TM_6								Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  09:48:44.499 | No working orders to cancel for Symbol and Account			N	NQU26					0.00			Day	
Positions	2026-07-09  13:49:11.595832	00:00:00.000000				Unspecified	TM_6								Removing Position with quantity of 0			N	NQU26					0.00				
Orders	2026-07-09  13:57:04.521338	2026-07-09  13:57:04.521333		Market	3	Order Sent	TM_6	Sell					IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  09:57:05.442 | Last: 29909.75 | AOE=false | AOU=false	24804542	Open	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  13:57:04.721664	2026-07-09  13:57:04.721663	47507296	Market	3	Pending Open	TM_6	Sell					IPS(all)+TM(all+last50)		Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24804542	Open	Y	NQU26					0.00		24804542.18812	Good till Canceled	shimishon
Orders	2026-07-09  13:57:04.721681	2026-07-09  13:57:04.721680	47507296	Market	3	Open	TM_6	Sell					IPS(all)+TM(all+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24804542	Open	Y	NQU26					0.00	47507296	24804542.18812	Good till Canceled	shimishon
Orders	2026-07-09  13:57:04.721733	2026-07-09  13:57:04.721732	47507296	Market	3	Filled	TM_6	Sell			29908.7500000	3	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29908.75 Ask: 29909.50 Last: 29909.00. Text: Tag: IPS(all)+TM(all+last50)	24804542	Open	Y	NQU26		47507296.1			0.00	47507296	24804542.18812	Good till Canceled	shimishon
Positions	2026-07-09  13:57:04.721744	00:00:00.000000			3	Unspecified	TM_6							-3	Updated Internal Position Quantity to -3. Previous: 0. Fill of InternalOrderID: 24804542			N	NQU26					0.00				
Fills	2026-07-09  13:57:04.721748	2026-07-09  13:57:05.588000	47507296	Market	3	Filled	TM_6	Sell			29908.7500000	3	IPS(all)+TM(all+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29908.75 Ask: 29909.50 Last: 29909.00. Text: Tag: IPS(all)+TM(all+last50)	24804542	Open	Y	NQU26		47507296.1			0.00	47507296	24804542.18812	Good till Canceled	shimishon
Positions	2026-07-09  13:57:04.721823	00:00:00.000000				Unspecified	TM_6							-3	Updated Service Position Quantity to -3. Previous: 0			N	NQU26					0.00				
Orders	2026-07-09  13:57:04.745070	2026-07-09  13:57:04.745065		Stop Limit	3	Order Sent	TM_6	Buy	29927.7500000	29937.7500000			IPS(all)+TM(all+last50)	-3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  09:57:05.442 | Last: 29909 | Scaling out | AOE=false | AOU=false	24804557	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  13:57:04.745398	2026-07-09  13:57:04.745394		Limit	1	Order Sent	TM_6	Buy	29889.5000000				IPS(all)+TM(all+last50)	-3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  09:57:05.442 | Last: 29909 | Scaling out | AOE=false | AOU=false	24804558	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  13:57:04.745557	2026-07-09  13:57:04.745554		Limit	1	Order Sent	TM_6	Buy	29870.0000000				IPS(all)+TM(all+last50)	-3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  09:57:05.442 | Last: 29909 | Scaling out | AOE=false | AOU=false	24804559	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  13:57:04.745689	2026-07-09  13:57:04.745685		Limit	1	Order Sent	TM_6	Buy	27971.7500000				IPS(all)+TM(all+last50)	-3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  09:57:05.442 | Last: 29909 | Scaling out | AOE=false | AOU=false	24804560	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  13:57:04.916826	2026-07-09  13:57:04.916818	47507311	Stop Limit	3	Pending Open	TM_6	Buy	29927.7500000	29937.7500000			IPS(all)+TM(all+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24804557	Close	Y	NQU26					0.00		24804557.19213	Good till Canceled	shimishon
Orders	2026-07-09  13:57:04.916864	2026-07-09  13:57:04.916862	47507311	Stop Limit	3	Open	TM_6	Buy	29927.7500000	29937.7500000			IPS(all)+TM(all+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24804557	Close	Y	NQU26					0.00	47507311	24804557.19213	Good till Canceled	shimishon
Orders	2026-07-09  13:57:05.028760	2026-07-09  13:57:05.028755	47507312	Limit	1	Pending Open	TM_6	Buy	29889.5000000				IPS(all)+TM(all+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24804558	Close	Y	NQU26					0.00		24804558.19522	Good till Canceled	shimishon
Orders	2026-07-09  13:57:05.028844	2026-07-09  13:57:05.028842	47507312	Limit	1	Open	TM_6	Buy	29889.5000000				IPS(all)+TM(all+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24804558	Close	Y	NQU26					0.00	47507312	24804558.19522	Good till Canceled	shimishon
Orders	2026-07-09  13:57:05.029052	2026-07-09  13:57:05.029042	47507313	Limit	1	Pending Open	TM_6	Buy	29870.0000000				IPS(all)+TM(all+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24804559	Close	Y	NQU26					0.00		24804559.37001	Good till Canceled	shimishon
Orders	2026-07-09  13:57:05.029083	2026-07-09  13:57:05.029082	47507313	Limit	1	Open	TM_6	Buy	29870.0000000				IPS(all)+TM(all+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24804559	Close	Y	NQU26					0.00	47507313	24804559.37001	Good till Canceled	shimishon
Orders	2026-07-09  13:57:05.029105	2026-07-09  13:57:05.029104	47507314	Limit	1	Pending Open	TM_6	Buy	27971.7500000				IPS(all)+TM(all+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24804560	Close	Y	NQU26					0.00		24804560.37508	Good till Canceled	shimishon
Orders	2026-07-09  13:57:05.029119	2026-07-09  13:57:05.029117	47507314	Limit	1	Open	TM_6	Buy	27971.7500000				IPS(all)+TM(all+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24804560	Close	Y	NQU26					0.00	47507314	24804560.37508	Good till Canceled	shimishon
Orders	2026-07-09  13:57:26.105039	2026-07-09  13:57:26.105030	47507311	Stop Limit	3	Filled	TM_6	Buy	29927.7500000	29937.7500000	29927.5000000	3	IPS(all)+TM(all+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29926.75 Ask: 29927.50 Last: 29927.75. Text: Tag: IPS(all)+TM(all+last50)	24804557	Close	Y	NQU26		47507311.1			0.00	47507311	24804557.19213	Good till Canceled	shimishon
Positions	2026-07-09  13:57:26.105062	00:00:00.000000			3	Unspecified	TM_6								Updated Internal Position Quantity to 0. Previous: -3. Fill of InternalOrderID: 24804557			N	NQU26					0.00				
Fills	2026-07-09  13:57:26.105068	2026-07-09  13:57:27.041000	47507311	Stop Limit	3	Filled	TM_6	Buy	29927.7500000	29937.7500000	29927.5000000	3	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29926.75 Ask: 29927.50 Last: 29927.75. Text: Tag: IPS(all)+TM(all+last50)	24804557	Close	Y	NQU26		47507311.1	29927.5000000	29908.9993315	0.00	47507311	24804557.19213	Good till Canceled	shimishon
Orders	2026-07-09  13:57:26.157829	2026-07-09  13:57:26.157827	47507312	Limit	1	Open	TM_6	Buy	29889.5000000				IPS(all)+TM(all+last50)		Initiating: Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  09:57:05.442	24804558	Close	Y	NQU26					0.00	47507312	24804558.19522	Good till Canceled	shimishon
Orders	2026-07-09  13:57:26.157857	2026-07-09  13:57:26.157851	47507312	Limit	1	Pending Cancel	TM_6	Buy	29889.5000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  09:57:05.442	24804558	Close	Y	NQU26					0.00	47507312	24804558.19522	Good till Canceled	
Orders	2026-07-09  13:57:26.157903	2026-07-09  13:57:26.157901	47507313	Limit	1	Pending Cancel	TM_6	Buy	29870.0000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  09:57:05.442	24804559	Close	Y	NQU26					0.00	47507313	24804559.37001	Good till Canceled	
Orders	2026-07-09  13:57:26.157919	2026-07-09  13:57:26.157916	47507314	Limit	1	Pending Cancel	TM_6	Buy	27971.7500000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  09:57:05.442	24804560	Close	Y	NQU26					0.00	47507314	24804560.37508	Good till Canceled	
Positions	2026-07-09  13:57:26.194874	00:00:00.000000				Unspecified	TM_6								Updated Service Position Quantity to 0. Previous: -3			N	NQU26					0.00				
Orders	2026-07-09  13:57:26.310422	2026-07-09  13:57:26.310415	47507312	Limit	1	Canceled	TM_6	Buy	29889.5000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24804558	Close	Y	NQU26					0.00	47507312	24804558.19522	Good till Canceled	shimishon
Orders	2026-07-09  13:57:26.368003	2026-07-09  13:57:26.367998	47507313	Limit	1	Canceled	TM_6	Buy	29870.0000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24804559	Close	Y	NQU26					0.00	47507313	24804559.37001	Good till Canceled	shimishon
Orders	2026-07-09  13:57:26.368068	2026-07-09  13:57:26.368066	47507314	Limit	1	Canceled	TM_6	Buy	27971.7500000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24804560	Close	Y	NQU26					0.00	47507314	24804560.37508	Good till Canceled	shimishon
Positions	2026-07-09  13:57:32.331387	00:00:00.000000				Unspecified	TM_6								Removing Position with quantity of 0			N	NQU26					0.00				
Orders	2026-07-09  14:18:52.455943	2026-07-09  14:18:52.455933		Market	3	Order Sent	TM_6	Buy					IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  10:18:53.331 | Last: 29707 | AOE=false | AOU=false	24806814	Open	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:18:52.778930	2026-07-09  14:18:52.778928	47511487	Market	3	Pending Open	TM_6	Buy					IPS(all)+TM(all+last50)		Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24806814	Open	Y	NQU26					0.00		24806814.84648	Good till Canceled	shimishon
Orders	2026-07-09  14:18:52.778954	2026-07-09  14:18:52.778953	47511487	Market	3	Open	TM_6	Buy					IPS(all)+TM(all+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24806814	Open	Y	NQU26					0.00	47511487	24806814.84648	Good till Canceled	shimishon
Orders	2026-07-09  14:18:52.778968	2026-07-09  14:18:52.778967	47511487	Market	3	Filled	TM_6	Buy			29706.5000000	3	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29705.25 Ask: 29706.50 Last: 29705.75. Text: Tag: IPS(all)+TM(all+last50)	24806814	Open	Y	NQU26		47511487.1			0.00	47511487	24806814.84648	Good till Canceled	shimishon
Positions	2026-07-09  14:18:52.778976	00:00:00.000000			3	Unspecified	TM_6							3	Updated Internal Position Quantity to 3. Previous: 0. Fill of InternalOrderID: 24806814			N	NQU26					0.00				
Fills	2026-07-09  14:18:52.778981	2026-07-09  14:18:53.682000	47511487	Market	3	Filled	TM_6	Buy			29706.5000000	3	IPS(all)+TM(all+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29705.25 Ask: 29706.50 Last: 29705.75. Text: Tag: IPS(all)+TM(all+last50)	24806814	Open	Y	NQU26		47511487.1			0.00	47511487	24806814.84648	Good till Canceled	shimishon
Positions	2026-07-09  14:18:52.779110	00:00:00.000000				Unspecified	TM_6							3	Updated Service Position Quantity to 3. Previous: 0			N	NQU26					0.00				
Orders	2026-07-09  14:18:52.883994	2026-07-09  14:18:52.883981		Stop Limit	3	Order Sent	TM_6	Sell	29678.7500000	29668.7500000			IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  10:18:53.331 | Last: 29705.75 | Scaling out | AOE=false | AOU=false	24806830	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:18:52.884443	2026-07-09  14:18:52.884435		Limit	1	Order Sent	TM_6	Sell	29727.2500000				IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  10:18:53.331 | Last: 29705.75 | Scaling out | AOE=false | AOU=false	24806831	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:18:52.884654	2026-07-09  14:18:52.884647		Limit	1	Order Sent	TM_6	Sell	29747.7500000				IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  10:18:53.331 | Last: 29705.75 | Scaling out | AOE=false | AOU=false	24806832	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:18:52.884851	2026-07-09  14:18:52.884847		Limit	1	Order Sent	TM_6	Sell	31769.5000000				IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  10:18:53.331 | Last: 29705.75 | Scaling out | AOE=false | AOU=false	24806833	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:18:53.250940	2026-07-09  14:18:53.250927	47511506	Stop Limit	3	Pending Open	TM_6	Sell	29678.7500000	29668.7500000			IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24806830	Close	Y	NQU26					0.00		24806830.95514	Good till Canceled	shimishon
Orders	2026-07-09  14:18:53.251134	2026-07-09  14:18:53.251130	47511506	Stop Limit	3	Open	TM_6	Sell	29678.7500000	29668.7500000			IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24806830	Close	Y	NQU26					0.00	47511506	24806830.95514	Good till Canceled	shimishon
Orders	2026-07-09  14:18:53.251174	2026-07-09  14:18:53.251173	47511507	Limit	1	Pending Open	TM_6	Sell	29727.2500000				IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24806831	Close	Y	NQU26					0.00		24806831.42593	Good till Canceled	shimishon
Orders	2026-07-09  14:18:53.251188	2026-07-09  14:18:53.251186	47511507	Limit	1	Open	TM_6	Sell	29727.2500000				IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24806831	Close	Y	NQU26					0.00	47511507	24806831.42593	Good till Canceled	shimishon
Orders	2026-07-09  14:18:53.251205	2026-07-09  14:18:53.251204	47511508	Limit	1	Pending Open	TM_6	Sell	29747.7500000				IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24806832	Close	Y	NQU26					0.00		24806832.24481	Good till Canceled	shimishon
Orders	2026-07-09  14:18:53.251217	2026-07-09  14:18:53.251216	47511508	Limit	1	Open	TM_6	Sell	29747.7500000				IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24806832	Close	Y	NQU26					0.00	47511508	24806832.24481	Good till Canceled	shimishon
Orders	2026-07-09  14:18:53.251230	2026-07-09  14:18:53.251229	47511509	Limit	1	Pending Open	TM_6	Sell	31769.5000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #4256. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24806833	Close	Y	NQU26					0.00		24806833.58096	Good till Canceled	shimishon
Orders	2026-07-09  14:18:53.251240	2026-07-09  14:18:53.251238	47511509	Limit	1	Open	TM_6	Sell	31769.5000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24806833	Close	Y	NQU26					0.00	47511509	24806833.58096	Good till Canceled	shimishon
Orders	2026-07-09  14:19:27.543297	2026-07-09  14:19:27.543295	47511506	Stop Limit	3	Filled	TM_6	Sell	29678.7500000	29668.7500000	29679.2500000	3	IPS(all)+TM(all+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29679.25 Ask: 29680.75 Last: 29678.75. Text: Tag: IPS(all)+TM(all+last50)	24806830	Close	Y	NQU26		47511506.1			0.00	47511506	24806830.95514	Good till Canceled	shimishon
Positions	2026-07-09  14:19:27.543304	00:00:00.000000			3	Unspecified	TM_6								Updated Internal Position Quantity to 0. Previous: 3. Fill of InternalOrderID: 24806830			N	NQU26					0.00				
Fills	2026-07-09  14:19:27.543308	2026-07-09  14:19:28.292000	47511506	Stop Limit	3	Filled	TM_6	Sell	29678.7500000	29668.7500000	29679.2500000	3	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29679.25 Ask: 29680.75 Last: 29678.75. Text: Tag: IPS(all)+TM(all+last50)	24806830	Close	Y	NQU26		47511506.1	29726.7493356	29679.2493366	0.00	47511506	24806830.95514	Good till Canceled	shimishon
Positions	2026-07-09  14:19:27.543406	00:00:00.000000				Unspecified	TM_6								Updated Service Position Quantity to 0. Previous: 3			N	NQU26					0.00				
Orders	2026-07-09  14:19:27.732854	2026-07-09  14:19:27.732853	47511507	Limit	1	Open	TM_6	Sell	29727.2500000				IPS(all)+TM(all+last50)		Initiating: Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  10:18:53.331	24806831	Close	Y	NQU26					0.00	47511507	24806831.42593	Good till Canceled	shimishon
Orders	2026-07-09  14:19:27.732865	2026-07-09  14:19:27.732863	47511507	Limit	1	Pending Cancel	TM_6	Sell	29727.2500000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  10:18:53.331	24806831	Close	Y	NQU26					0.00	47511507	24806831.42593	Good till Canceled	
Orders	2026-07-09  14:19:27.732883	2026-07-09  14:19:27.732882	47511508	Limit	1	Pending Cancel	TM_6	Sell	29747.7500000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  10:18:53.331	24806832	Close	Y	NQU26					0.00	47511508	24806832.24481	Good till Canceled	
Orders	2026-07-09  14:19:27.732892	2026-07-09  14:19:27.732890	47511509	Limit	1	Pending Cancel	TM_6	Sell	31769.5000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-09  10:18:53.331	24806833	Close	Y	NQU26					0.00	47511509	24806833.58096	Good till Canceled	
Orders	2026-07-09  14:19:28.128222	2026-07-09  14:19:28.128218	47511507	Limit	1	Canceled	TM_6	Sell	29727.2500000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24806831	Close	Y	NQU26					0.00	47511507	24806831.42593	Good till Canceled	shimishon
Orders	2026-07-09  14:19:28.128275	2026-07-09  14:19:28.128273	47511508	Limit	1	Canceled	TM_6	Sell	29747.7500000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24806832	Close	Y	NQU26					0.00	47511508	24806832.24481	Good till Canceled	shimishon
Orders	2026-07-09  14:19:28.128291	2026-07-09  14:19:28.128290	47511509	Limit	1	Canceled	TM_6	Sell	31769.5000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24806833	Close	Y	NQU26					0.00	47511509	24806833.58096	Good till Canceled	shimishon
Positions	2026-07-09  14:19:39.364893	00:00:00.000000				Unspecified	TM_6								Removing Position with quantity of 0			N	NQU26					0.00				
Orders	2026-07-09  14:54:55.223862	2026-07-09  14:54:55.223857		Market	3	Order Sent	TM_6	Buy					IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-09  10:54:56.060 | Last: 29761.5 | AOE=false | AOU=false	24811828	Open	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:54:55.636159	2026-07-09  14:54:55.636157		Market	3	Error	TM_6	Buy					IPS(all)+TM(all+last50)		Trading Evaluator (Order reject). Info: Message rate limit reached	24811828	Open	Y	NQU26					0.00		24811828.35410	Day	
Orders	2026-07-09  14:55:01.229938	2026-07-09  14:55:01.229930		Market	3	Order Sent	TM_6	Buy							Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | Bar start date-time: 2026-07-09  10:54:56.060 | Last: 29777.5 | AOE=false | AOU=false	24811916	Open	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:55:01.386208	2026-07-09  14:55:01.386196		Market	3	Error	TM_6	Buy							Trading Evaluator (Order reject). Info: Message rate limit reached	24811916	Open	Y	NQU26					0.00		24811916.17257	Day	
Orders	2026-07-09  14:55:03.043566	2026-07-09  14:55:03.043559		Market	3	Order Sent	TM_6	Buy							Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | Bar start date-time: 2026-07-09  10:54:56.060 | Last: 29774 | AOE=false | AOU=false	24811925	Open	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-09  14:55:03.276521	2026-07-09  14:55:03.276519		Market	3	Error	TM_6	Buy							Trading Evaluator (Order reject). Info: Message rate limit reached	24811925	Open	Y	NQU26					0.00		24811925.15500	Day	
Orders	2026-07-09  14:55:05.047705	2026-07-09  14:55:05.047697		Market	3	Order Sent	TM_6	Buy							Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | Bar start date-time: 2026-07-09  10:55:04.750 | Last: 29772.5 | AOE=false | AOU=false	24811936	Open	Y	NQU26					0.00			Good till Canceled	
